7012, 7027, 2.33, 2023-12-03 14:47:08, 7004,
7012, 7027, 2.47, 2023-12-15 22:08:51, 7001,
7012, 7027, 2.33, 2023-12-18 05:13:27, 7001,
7012, 7027, 2.24, 2024-01-07 00:17:26, 7003,
7012, 7027, 2.24, 2024-02-05 00:43:31, 7001,
7012, 7027, 2.47, 2024-02-20 17:24:56, 7002,
7012, 7027, 2.33, 2024-02-25 17:07:24, 7004,
7012, 7027, 2.33, 2024-02-27 01:23:50, 7002,
7012, 7027, 2.19, 2024-03-03 07:18:35, 7002,
7012, 7027, 2.33, 2024-04-05 19:30:07, 7003,
7012, 7027, 2.47, 2024-04-18 13:57:04, 7003,
7012, 7027, 2.33, 2024-04-20 18:51:55, 7002,
7012, 7027, 2.24, 2024-05-09 07:45:47, 7003,
7012, 7027, 2.42, 2024-05-11 18:38:58, 7002,
7012, 7027, 2.42, 2024-05-18 23:02:13, 7002,
7012, 7027, 2.33, 2024-06-09 00:10:50, 7001,
7012, 7027, 2.33, 2024-06-13 11:59:33, 7002,
7012, 7027, 2.33, 2024-06-13 15:49:13, 7002,
7012, 7027, 2.33, 2024-06-28 07:32:52, 7001,
7012, 7029, 2.27, 2023-07-09 23:54:37, 7003,
7012, 7029, 2.32, 2023-07-10 21:27:35, 7003,
7012, 7029, 2.32, 2023-07-15 02:57:27, 7002,
7012, 7029, 2.32, 2023-11-02 00:58:47, 7001,
7012, 7029, 2.32, 2023-12-18 09:05:17, 7005,
7012, 7029, 2.18, 2024-01-03 04:38:38, 7002,
7012, 7029, 2.18, 2024-01-07 01:41:15, 7003,
7012, 7029, 2.27, 2024-01-09 13:52:42, 7003,
7012, 7029, 2.04, 2024-01-14 22:13:20, 7004,
7012, 7029, 2.32, 2024-01-17 21:38:36, 7001,
7012, 7029, 2.27, 2024-01-24 20:41:56, 7004,
7012, 7029, 2.04, 2024-01-28 10:19:16, 7004,
7012, 7029, 2.09, 2024-02-05 20:47:25, 7002,
7012, 7029, 2.18, 2024-02-15 19:29:00, 7005,
7012, 7029, 2.18, 2024-02-26 00:22:47, 7001,
7012, 7029, 2.27, 2024-03-23 22:14:21, 7002,
7012, 7029, 2.18, 2024-04-14 19:40:54, 7001,
7012, 7029, 2.18, 2024-04-18 08:55:32, 7004,
7012, 7029, 2.18, 2024-04-18 10:23:35, 7003,
7012, 7029, 2.18, 2024-04-18 10:25:48, 7004,
7012, 7029, 2.04, 2024-04-20 13:37:31, 7004,
7012, 7029, 2.27, 2024-04-23 10:54:08, 7002,
7012, 7029, 2.18, 2024-05-05 18:24:42, 7002,
7012, 7029, 2.18, 2024-05-12 21:12:23, 7003,
7012, 7029, 2.18, 2024-06-03 20:55:07, 7001,
7012, 7029, 2.04, 2024-06-14 10:41:12, 7004,
7012, 7029, 2.32, 2024-06-18 13:56:58, 7003,
7012, 7029, 2.18, 2024-06-20 21:29:44, 7001,
7012, 7029, 2.27, 2024-06-27 00:16:18, 7002,
7013, 7007, 2.50, 2023-06-02 02:14:58, 7001,
7013, 7007, 2.50, 2023-06-04 12:11:24, 7004,
7013, 7007, 2.41, 2023-06-13 23:32:47, 7005,
7013, 7007, 2.59, 2023-06-14 03:17:58, 7004,
7013, 7007, 2.41, 2023-06-15 07:57:52, 7001,
7013, 7007, 2.50, 2023-07-12 10:54:11, 7001,
7013, 7007, 2.64, 2023-07-13 18:29:10, 7003,
7013, 7007, 2.36, 2023-08-13 05:56:58, 7003,
7013, 7007, 2.50, 2023-09-01 19:57:21, 7002,
7013, 7007, 2.41, 2023-10-16 02:49:47, 7005,
7013, 7007, 2.50, 2023-10-28 06:15:34, 7001,
7013, 7007, 2.59, 2023-11-02 19:49:42, 7004,
7013, 7007, 2.50, 2023-11-04 08:19:35, 7004,
7013, 7007, 2.50, 2023-11-12 22:27:29, 7001,
7013, 7007, 2.50, 2023-11-19 23:02:10, 7003,
7013, 7007, 2.50, 2023-11-22 11:04:59, 7001,
7013, 7007, 2.50, 2023-12-09 14:07:45, 7005,
7013, 7007, 2.50, 2023-12-12 09:39:08, 7003,
7013, 7007, 2.50, 2023-12-24 11:59:27, 7002,
7013, 7007, 2.64, 2023-12-28 00:07:36, 7002,
7013, 7007, 2.50, 2024-01-07 21:40:45, 7003,
7013, 7007, 2.50, 2024-01-08 23:11:56, 7004,
7013, 7007, 2.59, 2024-01-14 09:29:18, 7002,
7013, 7007, 2.50, 2024-01-18 15:20:46, 7001,
7013, 7007, 2.64, 2024-01-23 19:36:41, 7005,
7013, 7007, 2.36, 2024-02-03 14:43:49, 7004,
7013, 7007, 2.50, 2024-02-13 09:40:07, 7002,
7013, 7007, 2.36, 2024-02-13 15:50:16, 7002,
7013, 7007, 2.36, 2024-02-14 17:06:24, 7002,
7013, 7007, 2.50, 2024-02-15 20:36:34, 7003,
7013, 7007, 2.50, 2024-02-18 03:47:36, 7003,
7013, 7007, 2.50, 2024-02-20 14:57:55, 7001,
7013, 7007, 2.50, 2024-02-28 21:33:07, 7004,
7013, 7007, 2.59, 2024-03-09 04:55:07, 7001,
7013, 7007, 2.64, 2024-03-12 02:12:44, 7004,
7013, 7007, 2.36, 2024-03-19 04:03:40, 7004,
7013, 7007, 2.50, 2024-04-08 17:50:59, 7003,
7013, 7007, 2.41, 2024-04-14 09:36:49, 7001,
7013, 7007, 2.50, 2024-04-18 08:49:03, 7001,
7013, 7007, 2.50, 2024-04-24 06:56:51, 7002,
7013, 7007, 2.50, 2024-04-24 10:41:11, 7002,
7013, 7007, 2.41, 2024-05-14 06:51:30, 7002,
7013, 7007, 2.50, 2024-05-15 07:03:16, 7004,
7013, 7007, 2.50, 2024-05-18 16:33:41, 7004,
7013, 7007, 2.41, 2024-05-20 08:36:02, 7002,
7013, 7007, 2.50, 2024-05-24 01:43:28, 7001,
7013, 7007, 2.41, 2024-05-28 12:44:07, 7002,
7013, 7007, 2.50, 2024-06-11 09:45:38, 7001,
7013, 7007, 2.50, 2024-06-15 16:49:06, 7001,
7013, 7007, 2.50, 2024-06-15 20:45:12, 7004,
7013, 7007, 2.50, 2024-06-18 09:01:57, 7001,
7013, 7007, 2.41, 2024-06-20 15:12:03, 7003,
7013, 7007, 2.50, 2024-06-20 16:11:58, 7002,
7013, 7007, 2.50, 2024-06-22 22:24:12, 7002,
7013, 7008, 0.90, 2023-06-25 09:22:39, 7001,
7013, 7008, 1.13, 2023-07-19 11:22:27, 7002,
7013, 7008, 0.99, 2023-08-08 03:54:06, 7002,
7013, 7008, 0.99, 2023-11-14 23:28:26, 7002,
7013, 7008, 0.99, 2024-01-01 21:34:06, 7001,
7013, 7008, 0.99, 2024-01-05 13:19:55, 7002,
7013, 7008, 0.90, 2024-01-05 19:26:51, 7005,
7013, 7008, 0.99, 2024-01-08 22:50:27, 7003,
7013, 7008, 0.85, 2024-01-14 09:26:06, 7002,
7013, 7008, 0.99, 2024-01-16 16:53:21, 7002,
7013, 7008, 0.99, 2024-01-23 22:17:38, 7002,
7013, 7008, 0.99, 2024-01-27 13:52:44, 7003,
7013, 7008, 0.90, 2024-02-02 12:18:02, 7004,
7013, 7008, 0.85, 2024-02-05 23:30:33, 7001,
7013, 7008, 0.90, 2024-02-10 22:35:11, 7004,
7013, 7008, 0.99, 2024-02-18 07:41:29, 7002,
