7020, 7024, 1.06, 2023-06-28 15:19:42, 7002,
7020, 7024, 1.11, 2023-07-12 07:26:11, 7002,
7020, 7024, 1.34, 2023-07-23 13:27:33, 7003,
7020, 7024, 1.20, 2023-07-26 01:35:43, 7004,
7020, 7024, 1.20, 2023-08-20 07:24:07, 7002,
7020, 7024, 1.20, 2023-09-12 18:35:40, 7001,
7020, 7024, 1.20, 2023-09-20 19:55:12, 7001,
7020, 7024, 1.11, 2023-11-03 02:09:31, 7004,
7020, 7024, 1.29, 2023-11-03 20:57:18, 7004,
7020, 7024, 1.34, 2023-11-13 20:50:39, 7005,
7020, 7024, 1.06, 2023-12-12 04:39:46, 7004,
7020, 7024, 1.20, 2023-12-12 09:38:04, 7001,
7020, 7024, 1.20, 2023-12-19 14:04:32, 7001,
7020, 7024, 1.20, 2023-12-22 02:05:12, 7004,
7020, 7024, 1.20, 2024-01-03 05:59:13, 7001,
7020, 7024, 1.11, 2024-01-11 11:11:33, 7002,
7020, 7024, 1.06, 2024-01-19 02:30:14, 7001,
7020, 7024, 1.11, 2024-01-27 16:38:05, 7002,
7020, 7024, 1.29, 2024-01-28 12:36:29, 7001,
7020, 7024, 1.20, 2024-02-01 01:21:34, 7003,
7020, 7024, 1.20, 2024-02-11 00:59:53, 7001,
7020, 7024, 1.06, 2024-02-16 19:20:19, 7001,
7020, 7024, 1.29, 2024-02-18 07:44:45, 7002,
7020, 7024, 1.34, 2024-02-21 23:49:08, 7001,
7020, 7024, 1.20, 2024-02-26 19:20:16, 7001,
7020, 7024, 1.34, 2024-02-27 19:11:32, 7005,
7020, 7024, 1.06, 2024-03-06 22:08:53, 7003,
7020, 7024, 1.20, 2024-03-14 02:03:01, 7002,
7020, 7024, 1.20, 2024-03-17 23:01:14, 7001,
7020, 7024, 1.20, 2024-03-18 01:31:23, 7001,
7020, 7024, 1.20, 2024-03-21 02:25:47, 7004,
7020, 7024, 1.20, 2024-03-22 17:23:43, 7001,
7020, 7024, 1.20, 2024-04-03 19:53:57, 7001,
7020, 7024, 1.20, 2024-04-08 09:04:16, 7001,
7020, 7024, 1.11, 2024-04-11 05:02:30, 7002,
7020, 7024, 1.20, 2024-04-13 15:54:35, 7002,
7020, 7024, 1.11, 2024-04-14 16:01:03, 7001,
7020, 7024, 1.34, 2024-04-17 01:30:23, 7005,
7020, 7024, 1.11, 2024-05-05 17:11:47, 7002,
7020, 7024, 1.20, 2024-05-12 15:02:13, 7002,
7020, 7024, 1.20, 2024-05-14 03:20:16, 7001,
7020, 7024, 1.20, 2024-05-16 13:14:28, 7001,
7020, 7024, 1.06, 2024-06-02 13:44:58, 7002,
7020, 7024, 1.06, 2024-06-17 10:19:23, 7001,
7020, 7024, 1.20, 2024-06-20 18:50:49, 7001,
7020, 7024, 1.20, 2024-06-26 22:54:43, 7002,
7020, 7028, 1.53, 2023-06-03 03:34:25, 7001,
7020, 7028, 1.53, 2023-07-11 05:03:33, 7003,
7020, 7028, 1.53, 2023-07-23 07:04:28, 7003,
7020, 7028, 1.53, 2023-08-12 02:08:29, 7002,
7020, 7028, 1.53, 2023-08-23 23:35:58, 7002,
7020, 7028, 1.53, 2023-09-10 03:39:56, 7001,
7020, 7028, 1.53, 2023-09-18 08:02:05, 7003,
7020, 7028, 1.62, 2023-10-02 09:49:56, 7004,
7020, 7028, 1.62, 2023-10-25 05:31:57, 7005,
7020, 7028, 1.53, 2023-12-06 10:35:37, 7001,
7020, 7028, 1.62, 2023-12-20 17:28:15, 7003,
7020, 7028, 1.62, 2023-12-23 05:43:58, 7003,
7020, 7028, 1.39, 2024-01-17 10:30:12, 7001,
7020, 7028, 1.67, 2024-02-04 23:31:42, 7002,
7020, 7028, 1.53, 2024-02-11 03:33:20, 7004,
7020, 7028, 1.62, 2024-04-27 22:48:13, 7001,
7020, 7028, 1.53, 2024-05-24 21:54:51, 7002,
7020, 7028, 1.44, 2024-06-11 03:33:22, 7001,
7020, 7029, 2.18, 2024-01-01 21:21:06, 7004,
7020, 7029, 2.09, 2024-01-12 23:32:48, 7002,
7020, 7029, 2.32, 2024-01-22 12:15:45, 7001,
7020, 7029, 2.18, 2024-01-24 04:24:27, 7001,
7020, 7029, 2.18, 2024-01-26 03:01:41, 7001,
7020, 7029, 2.18, 2024-01-28 22:38:28, 7001,
7020, 7029, 2.18, 2024-02-01 05:08:00, 7001,
7020, 7029, 2.04, 2024-02-04 22:18:43, 7003,
7020, 7029, 2.18, 2024-02-05 20:48:30, 7001,
7020, 7029, 2.18, 2024-02-06 04:18:01, 7001,
7020, 7029, 2.04, 2024-02-06 10:31:23, 7001,
7020, 7029, 2.18, 2024-02-08 15:29:31, 7005,
7020, 7029, 2.04, 2024-02-12 02:19:17, 7002,
7020, 7029, 2.04, 2024-02-12 08:30:29, 7003,
7020, 7029, 2.04, 2024-02-17 03:53:06, 7005,
7020, 7029, 2.18, 2024-02-19 12:40:48, 7002,
7020, 7029, 2.32, 2024-03-12 19:44:19, 7001,
7020, 7029, 2.18, 2024-03-21 10:05:05, 7001,
7020, 7029, 2.18, 2024-03-24 16:58:48, 7004,
7020, 7029, 2.04, 2024-04-02 15:04:27, 7001,
7020, 7029, 2.18, 2024-04-05 19:34:28, 7002,
7020, 7029, 2.18, 2024-04-08 12:48:30, 7005,
7020, 7029, 2.18, 2024-04-12 14:44:54, 7001,
7020, 7029, 2.27, 2024-04-15 15:39:22, 7004,
7020, 7029, 2.04, 2024-04-20 16:21:43, 7001,
7020, 7029, 2.04, 2024-04-23 06:49:19, 7001,
7020, 7029, 2.18, 2024-04-24 08:23:51, 7001,
7020, 7029, 2.27, 2024-05-04 07:08:47, 7002,
7020, 7029, 2.27, 2024-05-06 12:07:02, 7001,
7020, 7029, 2.18, 2024-05-06 19:31:10, 7005,
7020, 7029, 2.09, 2024-05-11 18:48:39, 7003,
7020, 7029, 2.32, 2024-05-14 22:15:28, 7002,
7020, 7029, 2.09, 2024-05-16 16:51:09, 7002,
7020, 7029, 2.18, 2024-05-22 14:50:21, 7004,
7020, 7029, 2.18, 2024-06-02 13:31:00, 7004,
7020, 7029, 2.18, 2024-06-10 01:16:12, 7003,
7020, 7029, 2.18, 2024-06-14 10:40:07, 7002,
7020, 7029, 2.18, 2024-06-28 07:32:49, 7004,
7021, 7001, 1.80, 2023-06-24 18:25:46, 7002,
7021, 7001, 1.57, 2023-06-25 04:13:35, 7001,
7021, 7001, 1.57, 2023-06-27 12:49:31, 7004,
7021, 7001, 1.71, 2023-07-18 17:40:13, 7001,
7021, 7001, 1.85, 2023-07-22 03:21:19, 7001,
7021, 7001, 1.71, 2023-08-01 21:22:13, 7003,
7021, 7001, 1.71, 2023-08-10 15:19:37, 7004,
7021, 7001, 1.62, 2023-08-10 17:43:24, 7004,
7021, 7001, 1.71, 2023-08-11 20:13:29, 7001,
7021, 7001, 1.71, 2023-09-05 05:41:46, 7001,
7021, 7001, 1.85, 2023-09-05 06:49:21, 7002,
