7024, 7010, 1.71, 2023-11-27 10:17:09, 7001,
7024, 7010, 1.80, 2023-12-24 09:28:08, 7004,
7024, 7010, 1.71, 2024-01-16 08:07:33, 7004,
7024, 7010, 1.71, 2024-01-28 22:41:40, 7003,
7024, 7010, 1.85, 2024-02-12 11:08:19, 7001,
7024, 7010, 1.80, 2024-02-15 16:54:26, 7001,
7024, 7010, 1.80, 2024-03-02 03:34:28, 7001,
7024, 7010, 1.57, 2024-03-08 06:29:38, 7001,
7024, 7010, 1.71, 2024-03-26 07:55:37, 7001,
7024, 7010, 1.80, 2024-04-25 14:16:36, 7004,
7024, 7010, 1.85, 2024-05-02 21:23:11, 7003,
7024, 7010, 1.71, 2024-05-07 20:28:49, 7004,
7024, 7010, 1.57, 2024-05-08 07:41:34, 7003,
7024, 7010, 1.57, 2024-05-12 01:58:41, 7001,
7024, 7010, 1.71, 2024-05-15 05:33:07, 7002,
7024, 7010, 1.71, 2024-05-20 05:00:23, 7003,
7024, 7010, 1.71, 2024-06-21 20:59:23, 7001,
7024, 7010, 1.71, 2024-06-24 14:30:46, 7003,
7024, 7013, 1.57, 2023-07-11 05:06:49, 7002,
7024, 7013, 1.71, 2023-08-02 03:32:13, 7005,
7024, 7013, 1.80, 2023-08-20 13:40:43, 7001,
7024, 7013, 1.62, 2023-08-21 18:40:03, 7001,
7024, 7013, 1.62, 2023-08-27 11:35:28, 7001,
7024, 7013, 1.62, 2023-10-18 01:22:41, 7001,
7024, 7013, 1.85, 2023-12-25 13:13:23, 7003,
7024, 7013, 1.85, 2024-01-05 09:26:04, 7001,
7024, 7013, 1.71, 2024-01-11 16:16:18, 7001,
7024, 7013, 1.71, 2024-01-22 16:07:33, 7002,
7024, 7013, 1.62, 2024-02-08 13:54:56, 7005,
7024, 7013, 1.57, 2024-02-21 19:53:00, 7002,
7024, 7013, 1.71, 2024-03-04 11:01:42, 7003,
7024, 7013, 1.71, 2024-03-06 19:22:29, 7004,
7024, 7013, 1.71, 2024-03-08 21:39:36, 7002,
7024, 7013, 1.80, 2024-03-15 03:07:14, 7003,
7024, 7013, 1.62, 2024-03-22 11:05:04, 7003,
7024, 7013, 1.71, 2024-03-26 02:46:34, 7001,
7024, 7013, 1.85, 2024-04-13 07:17:30, 7002,
7024, 7013, 1.57, 2024-04-18 05:20:55, 7003,
7024, 7013, 1.57, 2024-06-04 23:36:06, 7003,
7024, 7013, 1.85, 2024-06-15 15:45:48, 7002,
7024, 7013, 1.62, 2024-06-15 17:11:42, 7001,
7024, 7013, 1.57, 2024-06-16 22:07:46, 7004,
7024, 7013, 1.71, 2024-06-22 19:50:45, 7001,
7024, 7019, 1.64, 2023-06-24 00:32:41, 7004,
7024, 7019, 1.82, 2023-10-08 07:45:52, 7001,
7024, 7019, 1.82, 2024-01-10 08:42:31, 7001,
7024, 7019, 1.82, 2024-01-16 15:35:00, 7003,
7024, 7019, 1.73, 2024-02-04 20:53:56, 7003,
7024, 7019, 1.73, 2024-02-16 03:06:06, 7002,
7024, 7019, 1.64, 2024-02-19 15:19:39, 7002,
7024, 7019, 1.73, 2024-02-20 18:44:23, 7002,
7024, 7019, 1.82, 2024-03-06 22:10:00, 7001,
7024, 7019, 1.64, 2024-03-21 12:20:09, 7002,
7024, 7019, 1.73, 2024-04-13 16:02:08, 7002,
7024, 7019, 1.73, 2024-05-03 00:52:16, 7001,
7024, 7019, 1.87, 2024-05-05 10:38:54, 7003,
7024, 7019, 1.82, 2024-05-10 12:33:14, 7005,
7024, 7019, 1.82, 2024-06-02 17:34:38, 7002,
7024, 7019, 1.59, 2024-06-12 02:12:45, 7001,
7024, 7019, 1.87, 2024-06-17 07:40:28, 7003,
7024, 7019, 1.73, 2024-06-28 22:42:45, 7001,
7024, 7026, 1.40, 2023-06-04 06:59:08, 7003,
7024, 7026, 1.54, 2023-08-08 08:03:11, 7002,
7024, 7026, 1.40, 2023-08-08 10:20:24, 7001,
7024, 7026, 1.54, 2023-08-28 16:35:49, 7003,
7024, 7026, 1.40, 2023-09-06 13:11:16, 7003,
7024, 7026, 1.40, 2023-11-20 06:12:13, 7001,
7024, 7026, 1.54, 2023-12-18 10:20:23, 7003,
7024, 7026, 1.31, 2023-12-20 19:01:39, 7005,
7024, 7026, 1.54, 2024-01-11 09:46:45, 7001,
7024, 7026, 1.40, 2024-01-20 07:33:46, 7001,
7024, 7026, 1.40, 2024-01-25 23:16:29, 7002,
7024, 7026, 1.40, 2024-01-26 09:21:32, 7002,
7024, 7026, 1.40, 2024-01-28 17:43:23, 7001,
7024, 7026, 1.40, 2024-02-01 05:09:02, 7002,
7024, 7026, 1.31, 2024-02-06 04:22:17, 7001,
7024, 7026, 1.40, 2024-02-25 13:08:01, 7002,
7024, 7026, 1.49, 2024-03-11 16:13:04, 7002,
7024, 7026, 1.26, 2024-03-14 02:09:28, 7005,
7024, 7026, 1.26, 2024-03-19 08:48:56, 7001,
7024, 7026, 1.40, 2024-03-20 08:46:48, 7005,
7024, 7026, 1.40, 2024-03-24 02:01:48, 7003,
7024, 7026, 1.26, 2024-03-28 14:04:33, 7003,
7024, 7026, 1.49, 2024-04-02 10:03:57, 7003,
7024, 7026, 1.26, 2024-04-03 13:30:49, 7002,
7024, 7026, 1.40, 2024-04-08 13:03:37, 7001,
7024, 7026, 1.40, 2024-04-17 02:46:32, 7003,
7024, 7026, 1.40, 2024-04-19 07:36:06, 7003,
7024, 7026, 1.40, 2024-04-22 08:27:12, 7002,
7024, 7026, 1.31, 2024-05-13 22:15:29, 7005,
7024, 7026, 1.26, 2024-05-14 03:16:56, 7003,
7024, 7026, 1.31, 2024-05-17 11:43:09, 7001,
7024, 7026, 1.40, 2024-05-19 00:09:43, 7002,
7024, 7026, 1.40, 2024-05-20 08:45:43, 7002,
7024, 7026, 1.40, 2024-06-02 14:51:29, 7005,
7024, 7026, 1.40, 2024-06-14 19:40:51, 7001,
7024, 7026, 1.40, 2024-06-15 20:51:41, 7004,
7024, 7026, 1.40, 2024-06-18 05:22:06, 7001,
7024, 7026, 1.40, 2024-06-28 01:19:29, 7001,
